Date,Open,High,Low,Close,Adj Close,Volume
2011-05-16,1.617599,1.625329,1.616606,1.617599,1.617599,0
2011-05-17,1.620798,1.630311,1.617704,1.620929,1.620929,0
2011-05-18,1.625224,1.628983,1.611396,1.625303,1.625303,0
2011-05-19,1.616501,1.620641,1.613189,1.616501,1.616501,0
2011-05-20,1.622902,1.627498,1.616841,1.623192,1.623192,0
2011-05-23,1.621455,1.623298,1.609269,1.621429,1.621429,0
2011-05-24,1.610695,1.620404,1.606606,1.610877,1.610877,0
2011-05-25,1.618411,1.629461,1.613632,1.618490,1.618490,0
2011-05-26,1.628002,1.637278,1.627790,1.627975,1.627975,0
2011-05-27,1.638297,1.650792,1.638189,1.638538,1.638538,0
2011-05-30,1.650628,1.650792,1.645278,1.651119,1.651119,0
2011-05-31,1.648750,1.654807,1.643628,1.648777,1.648777,0
2011-06-01,1.646551,1.649675,1.637894,1.646497,1.646497,0
2011-06-02,1.633827,1.641605,1.630896,1.633427,1.633427,0
2011-06-03,1.637090,1.639613,1.629089,1.636152,1.636152,0
2011-06-06,1.645522,1.646091,1.634628,1.645413,1.645413,0
2011-06-07,1.635911,1.646904,1.632813,1.635724,1.635724,0
2011-06-08,1.644304,1.644791,1.635403,1.644304,1.644304,0
2011-06-09,1.640824,1.646307,1.636099,1.640797,1.640797,0
2011-06-10,1.636795,1.638512,1.622113,1.636554,1.636554,0
2011-06-13,1.622955,1.634494,1.622297,1.622613,1.622613,0
2011-06-14,1.637465,1.644007,1.635804,1.637412,1.637412,0
2011-06-15,1.637653,1.638512,1.620798,1.637733,1.637733,0
2011-06-16,1.619407,1.622639,1.608105,1.619591,1.619591,0
2011-06-17,1.616109,1.619512,1.609606,1.616109,1.616109,0
2011-06-20,1.617704,1.623429,1.611214,1.617809,1.617809,0
2011-06-21,1.620798,1.625408,1.617259,1.620693,1.620693,0
2011-06-22,1.622244,1.625990,1.609710,1.622534,1.622534,0
2011-06-23,1.605807,1.606606,1.594337,1.605987,1.605987,0
2011-06-24,1.602898,1.604210,1.595405,1.602615,1.602615,0
2011-06-27,1.596526,1.601230,1.591571,1.596297,1.596297,0
2011-06-28,1.599130,1.604210,1.591850,1.599002,1.599002,0
2011-06-29,1.598900,1.607407,1.597317,1.598798,1.598798,0
2011-06-30,1.607562,1.611889,1.597546,1.607588,1.607588,0
2011-07-01,1.604699,1.609762,1.599207,1.604802,1.604802,0
2011-07-04,1.606994,1.613788,1.605652,1.606813,1.606813,0
2011-07-05,1.609632,1.612695,1.599181,1.609710,1.609710,0
2011-07-06,1.606761,1.609062,1.595507,1.606787,1.606787,0
2011-07-07,1.601076,1.602025,1.594998,1.600896,1.600896,0
2011-07-08,1.598210,1.607950,1.593397,1.598108,1.598108,0
2011-07-11,1.602513,1.604312,1.588739,1.602590,1.602590,0
2011-07-12,1.590710,1.594871,1.579005,1.590811,1.590811,0
2011-07-13,1.591596,1.612045,1.591293,1.591824,1.591824,0
2011-07-14,1.617102,1.618909,1.609995,1.616815,1.616815,0
2011-07-15,1.614805,1.617599,1.608027,1.614909,1.614909,0
2011-07-18,1.611396,1.612929,1.601102,1.611188,1.611188,0
2011-07-19,1.606116,1.617861,1.605910,1.605832,1.605832,0
2011-07-20,1.613788,1.615796,1.607200,1.613710,1.613710,0
2011-07-21,1.616188,1.631800,1.612357,1.615927,1.615927,0
2011-07-22,1.632307,1.632760,1.626704,1.632333,1.632333,0
2011-07-25,1.630789,1.632840,1.626598,1.631508,1.631508,0
2011-07-26,1.627843,1.642090,1.626995,1.628081,1.628081,0
2011-07-27,1.642684,1.643953,1.633320,1.642603,1.642603,0
2011-07-28,1.633106,1.636608,1.629859,1.632733,1.632733,0
2011-07-29,1.636902,1.647039,1.626704,1.636849,1.636849,0
2011-08-01,1.641497,1.647528,1.624089,1.641201,1.641201,0
2011-08-02,1.631321,1.633000,1.623113,1.630922,1.630922,0
2011-08-03,1.628081,1.642522,1.625408,1.627869,1.627869,0
2011-08-04,1.643304,1.643899,1.628771,1.643412,1.643412,0
2011-08-05,1.623878,1.639398,1.623192,1.623587,1.623587,0
2011-08-08,1.641928,1.647012,1.630550,1.641659,1.641659,0
2011-08-09,1.632706,1.640797,1.617783,1.632014,1.632014,0
2011-08-10,1.631508,1.632413,1.612695,1.631481,1.631481,0
2011-08-11,1.611993,1.623693,1.611396,1.611811,1.611811,0
2011-08-12,1.622902,1.631321,1.617312,1.622797,1.622797,0
2011-08-15,1.629275,1.640797,1.626307,1.629328,1.629328,0
2011-08-16,1.638592,1.643007,1.632760,1.638592,1.638592,0
2011-08-17,1.644385,1.658320,1.635965,1.644088,1.644088,0
2011-08-18,1.654205,1.655300,1.642387,1.654096,1.654096,0
2011-08-19,1.650410,1.661820,1.644899,1.650792,1.650792,0
2011-08-22,1.647799,1.652019,1.644088,1.647799,1.647799,0
2011-08-23,1.646470,1.657248,1.645657,1.646605,1.646605,0
2011-08-24,1.649702,1.653467,1.637304,1.649811,1.649811,0
2011-08-25,1.636902,1.639801,1.626836,1.637010,1.637010,0
2011-08-26,1.628399,1.634201,1.621508,1.628320,1.628320,0
2011-08-29,1.635002,1.645522,1.634281,1.635002,1.635002,0
2011-08-30,1.641497,1.641794,1.625805,1.641497,1.641497,0
2011-08-31,1.630789,1.633213,1.625911,1.630763,1.630763,0
2011-09-01,1.625012,1.625805,1.613528,1.625144,1.625144,0
2011-09-02,1.618909,1.625382,1.617704,1.618804,1.618804,0
2011-09-05,1.617312,1.618699,1.606374,1.617207,1.617207,0
2011-09-06,1.609995,1.616998,1.593905,1.609995,1.609995,0
2011-09-07,1.595202,1.602487,1.593981,1.594820,1.594820,0
2011-09-08,1.598312,1.607898,1.591850,1.598593,1.598593,0
2011-09-09,1.597699,1.599207,1.586093,1.597750,1.597750,0
2011-09-12,1.585640,1.588588,1.578806,1.585691,1.585691,0
2011-09-13,1.585842,1.587100,1.576591,1.585867,1.585867,0
2011-09-14,1.578557,1.581128,1.571042,1.578607,1.578607,0
2011-09-15,1.577163,1.586899,1.573688,1.576989,1.576989,0
2011-09-16,1.579105,1.584209,1.574704,1.579305,1.579305,0
2011-09-19,1.572451,1.575721,1.563697,1.572401,1.572401,0
2011-09-20,1.566318,1.573341,1.565925,1.565999,1.565999,0
2011-09-21,1.573366,1.574208,1.558191,1.573416,1.573416,0
2011-09-22,1.550748,1.550941,1.533201,1.550820,1.550820,0
2011-09-23,1.536382,1.548827,1.536311,1.536169,1.536169,0
2011-09-26,1.548731,1.557002,1.543710,1.549331,1.549331,0
2011-09-27,1.555403,1.570500,1.553205,1.555258,1.555258,0
2011-09-28,1.564089,1.567791,1.561402,1.563991,1.563991,0
2011-09-29,1.557535,1.571388,1.554702,1.557608,1.557608,0
2011-09-30,1.559892,1.564333,1.553712,1.559941,1.559941,0
2011-10-03,1.558263,1.558579,1.545285,1.558312,1.558312,0
2011-10-04,1.543496,1.546599,1.534472,1.543591,1.543591,0
2011-10-05,1.546599,1.549163,1.540310,1.547030,1.547030,0
2011-10-06,1.546695,1.550099,1.528608,1.546599,1.546599,0
2011-10-07,1.543400,1.564186,1.542591,1.543448,1.543448,0
2011-10-10,1.554340,1.568578,1.553784,1.553302,1.553302,0
2011-10-11,1.565803,1.566392,1.558336,1.565827,1.565827,0
2011-10-12,1.558871,1.579205,1.554606,1.558895,1.558895,0
2011-10-13,1.575498,1.576317,1.567005,1.574778,1.574778,0
2011-10-14,1.574357,1.584912,1.572500,1.574506,1.574506,0
2011-10-17,1.582704,1.584610,1.573292,1.582629,1.582629,0
2011-10-18,1.574654,1.582404,1.563477,1.574506,1.574506,0
2011-10-19,1.570796,1.584560,1.570401,1.570870,1.570870,0
2011-10-20,1.577610,1.580103,1.568504,1.577710,1.577710,0
2011-10-21,1.579604,1.595991,1.575994,1.579604,1.579604,0
2011-10-24,1.594133,1.600102,1.590356,1.594311,1.594311,0
2011-10-25,1.599795,1.603001,1.596195,1.599667,1.599667,0
2011-10-26,1.599795,1.604210,1.589497,1.599846,1.599846,0
2011-10-27,1.595660,1.608519,1.595609,1.595965,1.595965,0
2011-10-28,1.608777,1.615091,1.607304,1.608777,1.608777,0
2011-10-31,1.611396,1.613658,1.596908,1.611188,1.611188,0
2011-11-01,1.607769,1.609244,1.589396,1.608001,1.608001,0
2011-11-02,1.594007,1.604390,1.594007,1.594007,1.594007,0
2011-11-03,1.590634,1.603798,1.588007,1.591191,1.591191,0
2011-11-04,1.603901,1.604158,1.595202,1.603721,1.603721,0
2011-11-07,1.603618,1.607588,1.598389,1.603284,1.603284,0
2011-11-08,1.606426,1.611058,1.603746,1.606193,1.606193,0
2011-11-09,1.610176,1.611811,1.591293,1.609891,1.609891,0
2011-11-10,1.591343,1.598414,1.587302,1.591495,1.591495,0
2011-11-11,1.594210,1.609088,1.589800,1.594210,1.594210,0
2011-11-14,1.609321,1.609321,1.589446,1.607691,1.607691,0
2011-11-15,1.590002,1.593168,1.581478,1.590002,1.590002,0
2011-11-16,1.581003,1.581603,1.574060,1.580578,1.580578,0
2011-11-17,1.570796,1.580303,1.569489,1.570796,1.570796,0
2011-11-18,1.574803,1.588891,1.574283,1.575200,1.575200,0
2011-11-21,1.577586,1.577586,1.561524,1.577710,1.577710,0
2011-11-22,1.564627,1.568898,1.558603,1.563893,1.563893,0
2011-11-23,1.564333,1.565533,1.551157,1.564896,1.564896,0
2011-11-24,1.552433,1.556590,1.548707,1.552867,1.552867,0
2011-11-25,1.547796,1.551783,1.542805,1.547700,1.547700,0
2011-11-28,1.548851,1.559357,1.546001,1.548995,1.548995,0
2011-11-29,1.549691,1.565190,1.547101,1.550099,1.550099,0
2011-11-30,1.559722,1.578109,1.552988,1.559795,1.559795,0
2011-12-01,1.569908,1.575771,1.564260,1.570722,1.570722,0
2011-12-02,1.568308,1.572105,1.561817,1.568308,1.568308,0
2011-12-05,1.561207,1.571388,1.559090,1.560988,1.560988,0
2011-12-06,1.564186,1.566588,1.559406,1.564309,1.564309,0
2011-12-07,1.560428,1.572006,1.559843,1.560696,1.560696,0
2011-12-08,1.570278,1.576740,1.561670,1.570031,1.570031,0
2011-12-09,1.563599,1.573490,1.559090,1.563795,1.563795,0
2011-12-12,1.565362,1.565803,1.553881,1.565411,1.565411,0
2011-12-13,1.557705,1.562500,1.554098,1.558069,1.558069,0
2011-12-14,1.547988,1.552940,1.542829,1.548012,1.548012,0
2011-12-15,1.547508,1.553109,1.543734,1.547508,1.547508,0
2011-12-16,1.552699,1.555791,1.549595,1.552289,1.552289,0
2011-12-19,1.552409,1.554509,1.546790,1.552506,1.552506,0
2011-12-20,1.550796,1.570007,1.550604,1.550989,1.550989,0
2011-12-21,1.567103,1.577312,1.566637,1.567103,1.567103,0
2011-12-22,1.566809,1.572896,1.565509,1.567103,1.567103,0
2011-12-23,1.568209,1.570969,1.565288,1.567988,1.567988,0
2011-12-26,1.559697,1.564602,1.559600,1.559697,1.559697,0
2011-12-27,1.562353,1.567890,1.559965,1.561890,1.561890,0
2011-12-28,1.566490,1.568997,1.547125,1.566490,1.566490,0
2011-12-29,1.543996,1.547700,1.536641,1.544402,1.544402,0
2011-12-30,1.541711,1.556202,1.540500,1.541592,1.541592,0
2012-01-02,1.552602,1.554896,1.547604,1.551205,1.551205,0
2012-01-03,1.552096,1.562500,1.551109,1.552000,1.552000,0
2012-01-04,1.564700,1.567005,1.558263,1.564407,1.564407,0
2012-01-05,1.561207,1.562695,1.546910,1.560939,1.560939,0
2012-01-06,1.550195,1.552675,1.538201,1.550171,1.550171,0
2012-01-09,1.542091,1.547006,1.540002,1.541949,1.541949,0
2012-01-10,1.545762,1.550051,1.544807,1.545906,1.545906,0
2012-01-11,1.547389,1.548803,1.534401,1.547461,1.547461,0
2012-01-12,1.533578,1.536807,1.528351,1.533601,1.533601,0
2012-01-13,1.534448,1.539883,1.524809,1.534213,1.534213,0
2012-01-16,1.530409,1.533060,1.528444,1.530011,1.530011,0
2012-01-17,1.532356,1.540310,1.531933,1.532497,1.532497,0
2012-01-18,1.533860,1.543305,1.533107,1.533860,1.533860,0
2012-01-19,1.542900,1.548683,1.541664,1.542996,1.542996,0
2012-01-20,1.548659,1.553905,1.545308,1.548827,1.548827,0
2012-01-23,1.554436,1.560257,1.552144,1.554557,1.554557,0
2012-01-24,1.557899,1.559746,1.553712,1.557899,1.557899,0
2012-01-25,1.562695,1.562866,1.554146,1.562695,1.562695,0
2012-01-26,1.565925,1.571610,1.565239,1.566097,1.566097,0
2012-01-27,1.567472,1.572797,0.637389,1.568209,1.568209,0
2012-01-30,1.572327,1.572698,1.565680,1.572401,1.572401,0
2012-01-31,1.570845,1.579529,1.570302,1.570845,1.570845,0
2012-02-01,1.570845,1.579529,1.570302,1.576044,1.576044,0
2012-02-02,1.584786,1.585791,1.580278,1.584284,1.584284,0
2012-02-03,1.580278,1.585691,1.575299,1.580278,1.580278,0
2012-02-06,1.580278,1.580903,1.573292,1.580303,1.580303,0
2012-02-07,1.581278,1.586093,1.579031,1.581278,1.581278,0
2012-02-08,1.589320,1.592864,1.580528,1.589320,1.589320,0
2012-02-09,1.581278,1.588310,1.579429,1.581278,1.581278,0
2012-02-10,1.581278,1.584861,1.574060,1.581278,1.581278,0
2012-02-13,1.578283,1.582779,1.576044,1.578208,1.578208,0
2012-02-14,1.572574,1.576790,1.566416,1.572574,1.572574,0
2012-02-15,1.569120,1.573440,1.567300,1.569120,1.569120,0
2012-02-16,1.568627,1.576293,1.566171,1.568874,1.568874,0
2012-02-17,1.580778,1.586320,1.579105,1.580778,1.580778,0
2012-02-20,1.586798,1.588058,1.584535,1.586924,1.586924,0
2012-02-21,1.582779,1.586546,1.577610,1.582829,1.582829,0
2012-02-22,1.579180,1.581278,1.565435,1.579031,1.579031,0
2012-02-23,1.567152,1.572822,1.565411,1.567202,1.567202,0
2012-02-24,1.574506,1.587806,1.572574,1.574555,1.574555,0
2012-02-27,1.588562,1.588815,1.583381,1.588688,1.588688,0
2012-02-28,1.583280,1.587554,1.580803,1.583280,1.583280,0
2012-02-29,1.592103,1.597827,1.591343,1.592205,1.592205,0
2012-03-01,1.592357,1.597444,1.590381,1.592357,1.592357,0
2012-03-02,1.595914,1.596934,1.583983,1.595914,1.595914,0
2012-03-05,1.583280,1.587806,1.578781,1.583306,1.583306,0
2012-03-06,1.587554,1.588562,1.573762,1.587554,1.587554,0
2012-03-07,1.572327,1.575994,1.570056,1.572327,1.572327,0
2012-03-08,1.573317,1.583030,1.572649,1.573564,1.573564,0
2012-03-09,1.582529,1.583030,1.567767,1.582529,1.582529,0
2012-03-12,1.566907,1.569489,1.560403,1.567300,1.567300,0
2012-03-13,1.565435,1.574555,1.562256,1.565435,1.565435,0
2012-03-14,1.570598,1.574307,1.565190,1.570598,1.570598,0
2012-03-15,1.565435,1.568923,1.563697,1.565435,1.565435,0
2012-03-16,1.570352,1.586093,1.569834,1.570352,1.570352,0
2012-03-19,1.583782,1.590584,1.582529,1.583707,1.583707,0
2012-03-20,1.588815,1.589825,1.583280,1.588815,1.588815,0
2012-03-21,1.586546,1.592306,1.582529,1.586294,1.586294,0
2012-03-22,1.587554,1.589320,1.578034,1.587554,1.587554,0
2012-03-23,1.582529,1.590989,1.580778,1.582779,1.582779,0
2012-03-26,1.588058,1.595507,1.580403,1.587806,1.587806,0
2012-03-27,1.596169,1.599923,1.594388,1.596169,1.596169,0
2012-03-28,1.595405,1.596704,1.584510,1.595405,1.595405,0
2012-03-29,1.589320,1.593168,1.586294,1.589320,1.589320,0
2012-03-30,1.595914,1.603335,1.595813,1.595914,1.595914,0
2012-04-02,1.601281,1.606297,1.598389,1.601409,1.601409,0
2012-04-03,1.603849,1.604621,1.595940,1.603849,1.603849,0
2012-04-04,1.590584,1.590887,1.583757,1.590660,1.590660,0
2012-04-05,1.590204,1.591090,1.580778,1.590331,1.590331,0
2012-04-06,1.583155,1.588992,1.582704,1.583030,1.583030,0
2012-04-09,1.587806,1.588411,1.584033,1.588058,1.588058,0
2012-04-10,1.590837,1.593143,1.581303,1.590811,1.590811,0
2012-04-11,1.585490,1.593626,1.585289,1.585540,1.585540,0
2012-04-12,1.592509,1.597189,1.591343,1.592357,1.592357,0
2012-04-13,1.596169,1.597010,1.584786,1.595914,1.595914,0
2012-04-16,1.584786,1.587050,1.582128,1.585037,1.585037,0
2012-04-17,1.589598,1.596806,1.586470,1.589572,1.589572,0
2012-04-18,1.594133,1.604210,1.589850,1.594210,1.594210,0
2012-04-19,1.602307,1.607200,1.601204,1.602307,1.602307,0
2012-04-20,1.606168,1.613997,1.604029,1.606168,1.606168,0
2012-04-23,1.613163,1.613424,1.607898,1.613163,1.613163,0
2012-04-24,1.611863,1.616397,1.611344,1.612123,1.612123,0
2012-04-25,1.614492,1.616553,1.608519,1.614466,1.614466,0
2012-04-26,1.617861,1.620588,1.616031,1.617809,1.617809,0
2012-04-27,1.617861,1.625514,1.615509,1.617861,1.617861,0
2012-04-30,1.628134,1.629992,1.622507,1.628134,1.628134,0
2012-05-01,1.623377,1.624959,1.618909,1.623377,1.623377,0
2012-05-02,1.622323,1.624089,1.616162,1.622323,1.622323,0
2012-05-03,1.619512,1.621718,1.616553,1.619302,1.619302,0
2012-05-04,1.619171,1.619696,1.614440,1.619197,1.619197,0
2012-05-07,1.612383,1.619958,1.611603,1.612305,1.612305,0
2012-05-08,1.619171,1.619171,1.612617,1.619433,1.619433,0
2012-05-09,1.614726,1.615770,1.607691,1.614726,1.614726,0
2012-05-10,1.613684,1.618385,1.609503,1.613814,1.613814,0
2012-05-11,1.613528,1.614466,1.606581,1.613684,1.613684,0
2012-05-14,1.607510,1.612227,1.605446,1.607717,1.607717,0
2012-05-15,1.609787,1.611603,1.601281,1.609787,1.609787,0
2012-05-16,1.598466,1.599002,1.589825,1.598721,1.598721,0
2012-05-17,1.592103,1.593422,1.579579,1.592103,1.592103,0
2012-05-18,1.578532,1.583531,1.573564,1.578532,1.578532,0
2012-05-21,1.581278,1.584033,1.578283,1.581278,1.581278,0
2012-05-22,1.583155,1.584786,1.576591,1.582779,1.582779,0
2012-05-23,1.576044,1.576839,1.568898,1.576094,1.576094,0
2012-05-24,1.568381,1.572673,1.564040,1.568381,1.568381,0
2012-05-25,1.565925,1.569711,1.563208,1.565925,1.565925,0
2012-05-28,1.568135,1.571833,1.567595,1.568135,1.568135,0
2012-05-29,1.566907,1.571586,1.562134,1.566907,1.566907,0
2012-05-30,1.563428,1.563746,1.552168,1.563477,1.563477,0
2012-05-31,1.548227,1.552795,1.536783,1.548299,1.548299,0
2012-06-01,1.539693,1.543210,1.527207,1.539646,1.539646,0
2012-06-04,1.534920,1.541592,1.534331,1.535155,1.535155,0
2012-06-05,1.538462,1.540595,1.532591,1.538462,1.538462,0
2012-06-06,1.538462,1.551518,1.537988,1.538462,1.538462,0
2012-06-07,1.548227,1.559503,1.543448,1.548227,1.548227,0
2012-06-08,1.552313,1.552554,1.540808,1.552313,1.552313,0
2012-06-11,1.553760,1.557996,1.550099,1.553760,1.553760,0
2012-06-12,1.548707,1.557002,1.546073,1.548611,1.548611,0
2012-06-13,1.556662,1.559819,1.554002,1.556905,1.556905,0
2012-06-14,1.552072,1.555791,1.547748,1.552072,1.552072,0
2012-06-15,1.555452,1.565803,1.548107,1.555452,1.555452,0
2012-06-18,1.571586,1.573069,1.563868,1.571586,1.571586,0
2012-06-19,1.568701,1.574307,1.562061,1.568627,1.568627,0
2012-06-20,1.572080,1.577387,1.569366,1.571981,1.571981,0
2012-06-21,1.570845,1.573118,1.562207,1.570598,1.570598,0
2012-06-22,1.559989,1.563477,1.555912,1.560063,1.560063,0
2012-06-25,1.558361,1.559211,1.554171,1.558361,1.558361,0
2012-06-26,1.556662,1.564700,1.556662,1.556662,1.556662,0
2012-06-27,1.563477,1.564211,1.554726,1.563722,1.563722,0
2012-06-28,1.557147,1.562500,1.550388,1.557147,1.557147,0
2012-06-29,1.551831,1.570672,1.551590,1.551831,1.551831,0
2012-07-02,1.568135,1.572129,1.564529,1.568209,1.568209,0
2012-07-03,1.569120,1.571339,1.566220,1.569120,1.569120,0
2012-07-04,1.569071,1.569120,1.557875,1.569120,1.569120,0
2012-07-05,1.558361,1.562256,1.550339,1.558409,1.558409,0
2012-07-06,1.553036,1.555089,1.547988,1.553036,1.553036,0
2012-07-09,1.548227,1.553036,1.547221,1.547988,1.547988,0
2012-07-10,1.553036,1.554799,1.548227,1.553036,1.553036,0
2012-07-11,1.551831,1.557875,1.551590,1.551831,1.551831,0
2012-07-12,1.551109,1.551831,1.539622,1.551109,1.551109,0
2012-07-13,1.542734,1.556178,1.541545,1.542734,1.542734,0
2012-07-16,1.558361,1.564456,1.552072,1.558361,1.558361,0
2012-07-17,1.562744,1.567718,1.556105,1.562500,1.562500,0
2012-07-18,1.566416,1.566907,1.558603,1.566416,1.566416,0
2012-07-19,1.564700,1.572327,1.563917,1.564700,1.564700,0
2012-07-20,1.571833,1.571833,1.562012,1.571833,1.571833,0
2012-07-23,1.561036,1.561036,1.548803,1.560793,1.560793,0
2012-07-24,1.551831,1.555089,1.549187,1.551831,1.551831,0
2012-07-25,1.550051,1.554726,1.546456,1.550147,1.550147,0
2012-07-26,1.548803,1.572204,1.547245,1.548707,1.548707,0
2012-07-27,1.568455,1.576541,1.567152,1.568627,1.568627,0
2012-07-30,1.572822,1.573317,1.567890,1.572822,1.572822,0
2012-07-31,1.571339,1.573193,1.562988,1.571339,1.571339,0
2012-08-01,1.566661,1.569120,1.558531,1.566784,1.566784,0
2012-08-02,1.554485,1.567890,1.549427,1.554485,1.554485,0
2012-08-03,1.551590,1.565435,1.550772,1.551590,1.551590,0
2012-08-06,1.565435,1.565435,1.554896,1.565411,1.565411,0
2012-08-07,1.558846,1.568504,1.556662,1.558798,1.558798,0
2012-08-08,1.561280,1.567644,1.557827,1.561622,1.561622,0
2012-08-09,1.566907,1.568627,1.560647,1.567030,1.567030,0
2012-08-10,1.562988,1.570105,1.558118,1.563111,1.563111,0
2012-08-13,1.566907,1.571907,1.565901,1.566907,1.566907,0
2012-08-14,1.567890,1.571907,1.567251,1.567890,1.567890,0
2012-08-15,1.567644,1.570105,1.566244,1.567644,1.567644,0
2012-08-16,1.567963,1.574580,1.563795,1.568135,1.568135,0
2012-08-17,1.573564,1.574060,1.567791,1.573564,1.573564,0
2012-08-20,1.568874,1.571833,1.568111,1.568874,1.568874,0
2012-08-21,1.571092,1.580503,1.570845,1.571092,1.571092,0
2012-08-22,1.577785,1.581528,1.577038,1.577909,1.577909,0
2012-08-23,1.588436,1.591090,1.586370,1.588360,1.588360,0
2012-08-24,1.585892,1.587050,1.581028,1.585791,1.585791,0
2012-08-27,1.580278,1.582779,1.579330,1.580303,1.580303,0
2012-08-28,1.579280,1.583782,1.575622,1.579280,1.579280,0
2012-08-29,1.582529,1.585289,1.580478,1.582604,1.582604,0
2012-08-30,1.582779,1.587100,1.580403,1.582779,1.582779,0
2012-08-31,1.579031,1.588789,1.578034,1.579031,1.579031,0
2012-09-03,1.586798,1.589901,1.585289,1.587302,1.587302,0
2012-09-04,1.588058,1.591141,1.586294,1.588058,1.588058,0
2012-09-05,1.586798,1.593092,1.582905,1.586546,1.586546,0
2012-09-06,1.590331,1.593905,1.588537,1.590584,1.590584,0
2012-09-07,1.593397,1.603335,1.592357,1.593372,1.593372,0
2012-09-10,1.600768,1.602051,1.596169,1.600820,1.600820,0
2012-09-11,1.599232,1.608493,1.599232,1.599207,1.599207,0
2012-09-12,1.607200,1.612903,1.606632,1.607200,1.607200,0
2012-09-13,1.610825,1.612903,1.608752,1.610825,1.610825,0
2012-09-14,1.615300,1.625593,1.615248,1.615509,1.615509,0
2012-09-17,1.622586,1.627392,1.621271,1.622586,1.622586,0
2012-09-18,1.624431,1.626810,1.622586,1.624695,1.624695,0
2012-09-19,1.624431,1.627339,1.618909,1.624431,1.624431,0
2012-09-20,1.623113,1.623640,1.616763,1.623113,1.623113,0
2012-09-21,1.622271,1.630789,1.621534,1.622192,1.622192,0
2012-09-24,1.623113,1.624431,1.618385,1.623113,1.623113,0
2012-09-25,1.622507,1.626598,1.621797,1.622586,1.622586,0
2012-09-26,1.619381,1.621035,1.614205,1.619433,1.619433,0
2012-09-27,1.617599,1.623640,1.616815,1.617861,1.617861,0
2012-09-28,1.623377,1.627101,1.611500,1.623298,1.623298,0
2012-10-01,1.612383,1.617599,1.611084,1.612487,1.612487,0
2012-10-02,1.612903,1.617861,1.612799,1.612903,1.612903,0
2012-10-03,1.612955,1.613945,1.607200,1.613163,1.613163,0
2012-10-04,1.610306,1.616815,1.608441,1.610047,1.610047,0
2012-10-05,1.618490,1.622113,1.617495,1.618647,1.618647,0
2012-10-08,1.613945,1.613945,1.602282,1.613892,1.613892,0
2012-10-09,1.603335,1.604879,1.597955,1.603412,1.603412,0
2012-10-10,1.599744,1.603592,1.598210,1.599693,1.599693,0
2012-10-11,1.600768,1.605600,1.598977,1.600768,1.600768,0
2012-10-12,1.604621,1.609787,1.602307,1.604596,1.604596,0
2012-10-15,1.605910,1.607975,1.602307,1.605910,1.605910,0
2012-10-16,1.608312,1.613163,1.606426,1.608105,1.608105,0
2012-10-17,1.612903,1.618123,1.611863,1.613007,1.613007,0
2012-10-18,1.613684,1.617338,1.611863,1.613710,1.613710,0
2012-10-19,1.605652,1.607200,1.600000,1.605703,1.605703,0
2012-10-22,1.599744,1.605600,1.599744,1.599795,1.599795,0
2012-10-23,1.602307,1.602590,1.591698,1.602282,1.602282,0
2012-10-24,1.594896,1.604879,1.593702,1.594896,1.594896,0
2012-10-25,1.603078,1.614309,1.603027,1.603155,1.603155,0
2012-10-26,1.611863,1.614101,1.609010,1.611811,1.611811,0
2012-10-29,1.608752,1.609528,1.602950,1.609528,1.609528,0
2012-10-30,1.603078,1.608752,1.602384,1.603078,1.603078,0
2012-10-31,1.607459,1.613528,1.607123,1.607459,1.607459,0
2012-11-01,1.613424,1.617599,1.612331,1.613424,1.613424,0
2012-11-02,1.613424,1.613502,1.602821,1.613424,1.613424,0
2012-11-05,1.602051,1.604107,1.596042,1.602102,1.602102,0
2012-11-06,1.598466,1.600000,1.596934,1.598466,1.598466,0
2012-11-07,1.599079,1.604364,1.595889,1.599232,1.599232,0
2012-11-08,1.597904,1.600256,1.593118,1.598210,1.598210,0
2012-11-09,1.597597,1.601794,1.590584,1.597750,1.597750,0
2012-11-12,1.589446,1.591596,1.586798,1.589421,1.589421,0
2012-11-13,1.587629,1.591596,1.586043,1.587806,1.587806,0
2012-11-14,1.587528,1.590128,1.584610,1.587806,1.587806,0
2012-11-15,1.583933,1.587932,1.583180,1.584108,1.584108,0
2012-11-16,1.586571,1.589092,1.583882,1.586546,1.586546,0
2012-11-19,1.590584,1.592357,1.588840,1.590559,1.590559,0
2012-11-20,1.589320,1.593626,1.589320,1.589421,1.589421,0
2012-11-21,1.592610,1.594642,1.588562,1.592610,1.592610,0
2012-11-22,1.596934,1.597955,1.593422,1.596934,1.596934,0
2012-11-23,1.594133,1.601281,1.592864,1.594133,1.594133,0
2012-11-26,1.602821,1.603592,1.599974,1.602795,1.602795,0
2012-11-27,1.603335,1.605394,1.601794,1.603335,1.603335,0
2012-11-28,1.602307,1.602307,1.596424,1.602307,1.602307,0
2012-11-29,1.601537,1.604905,1.600512,1.601537,1.601537,0
2012-11-30,1.604107,1.606271,1.599309,1.604107,1.604107,0
2012-12-03,1.602307,1.609528,1.602307,1.602307,1.602307,0
2012-12-04,1.609787,1.613163,1.608752,1.609787,1.609787,0
2012-12-05,1.610047,1.612123,1.608493,1.610099,1.610099,0
2012-12-06,1.609269,1.612877,1.607459,1.609321,1.609321,0
2012-12-07,1.604879,1.606168,1.600538,1.605008,1.605008,0
2012-12-10,1.603592,1.609528,1.601537,1.603566,1.603566,0
